,value,group
378,0.890625,"SVM
Teste"
379,0.8828125,"SVM
Teste"
380,0.8671875,"SVM
Teste"
381,0.859375,"SVM
Teste"
382,0.87890625,"SVM
Teste"
383,0.88671875,"SVM
Teste"
384,0.859375,"SVM
Teste"
385,0.875,"SVM
Teste"
386,0.875,"SVM
Teste"
387,0.87890625,"SVM
Teste"
388,0.86328125,"SVM
Teste"
389,0.890625,"SVM
Teste"
390,0.89453125,"SVM
Teste"
391,0.89453125,"SVM
Teste"
392,0.859375,"SVM
Teste"
393,0.890625,"SVM
Teste"
394,0.87109375,"SVM
Teste"
395,0.8671875,"SVM
Teste"
396,0.87890625,"SVM
Teste"
397,0.87890625,"SVM
Teste"
398,0.85546875,"SVM
Teste"
399,0.87109375,"SVM
Teste"
