,Noise Level,Classifier,IndexRep,Accuracy
189,0.020151133501259445,SVM (RBF),7,0.95703125
190,0.020151133501259445,XGBoost,7,0.9765625
191,0.020151133501259445,MLP,7,0.86328125
192,0.020151133501259445,Random Forest,8,0.98046875
193,0.020151133501259445,SVM (RBF),8,0.953125
194,0.020151133501259445,XGBoost,8,0.96484375
195,0.020151133501259445,MLP,8,0.87109375
196,0.020151133501259445,Random Forest,9,0.97265625
197,0.020151133501259445,SVM (RBF),9,0.96875
198,0.020151133501259445,XGBoost,9,0.96484375
199,0.020151133501259445,MLP,9,0.84765625
200,0.02518891687657431,Random Forest,0,0.9765625
201,0.02518891687657431,SVM (RBF),0,0.97265625
202,0.02518891687657431,XGBoost,0,0.96484375
203,0.02518891687657431,MLP,0,0.4609375
204,0.02518891687657431,Random Forest,1,0.96875
205,0.02518891687657431,SVM (RBF),1,0.9609375
206,0.02518891687657431,XGBoost,1,0.9609375
207,0.02518891687657431,MLP,1,0.890625
208,0.02518891687657431,Random Forest,2,0.96875
209,0.02518891687657431,SVM (RBF),2,0.93359375
210,0.02518891687657431,XGBoost,2,0.9453125
211,0.02518891687657431,MLP,2,0.8515625
212,0.02518891687657431,Random Forest,3,0.96875
213,0.02518891687657431,SVM (RBF),3,0.98046875
214,0.02518891687657431,XGBoost,3,0.96484375
215,0.02518891687657431,MLP,3,0.875
216,0.02518891687657431,Random Forest,4,0.984375
217,0.02518891687657431,SVM (RBF),4,0.94140625
218,0.02518891687657431,XGBoost,4,0.9765625
219,0.02518891687657431,MLP,4,0.8671875
220,0.02518891687657431,Random Forest,5,0.99609375
221,0.02518891687657431,SVM (RBF),5,0.97265625
222,0.02518891687657431,XGBoost,5,0.98046875
223,0.02518891687657431,MLP,5,0.8671875
224,0.02518891687657431,Random Forest,6,0.96484375
225,0.02518891687657431,SVM (RBF),6,0.953125
226,0.02518891687657431,XGBoost,6,0.96484375
227,0.02518891687657431,MLP,6,0.875
228,0.02518891687657431,Random Forest,7,0.9453125
229,0.02518891687657431,SVM (RBF),7,0.93359375
230,0.02518891687657431,XGBoost,7,0.9453125
231,0.02518891687657431,MLP,7,0.8359375
232,0.02518891687657431,Random Forest,8,0.96484375
233,0.02518891687657431,SVM (RBF),8,0.94140625
234,0.02518891687657431,XGBoost,8,0.95703125
